0.000000000000000000e+00;-2.000000000000000000e+06;0.000000000000000000e+00;-2.000000000000000000e+06;0.000000000000000000e+00;-2.000000000000000000e+06;0.000000000000000000e+00;-2.000000000000000000e+06;0.000000000000000000e+00;-2.000000000000000000e+06;5.000000000000000000e+06;4.000000000000000000e+06;3.000000000000000000e+06;2.000000000000000000e+06;1.000000000000000000e+06;1.736598432571501238e+06;2.223566658590552863e+06;3.307259071190101560e+06;5.713567643752875738e+06;1.104490867007128522e+07;0.000000000000000000e+00
0.000000000000000000e+00;-1.965268031348570017e+06;0.000000000000000000e+00;-1.955528666828189045e+06;0.000000000000000000e+00;-1.998076169563654577e+06;0.000000000000000000e+00;-1.995084243817287497e+06;0.000000000000000000e+00;-1.779101826598574407e+06;4.210718667719827965e+06;2.668210844116114080e+06;2.778677534906884655e+06;1.596626638470643898e+06;4.402781133978017606e+05;1.738936036428960506e+06;2.246162527272423264e+06;3.356245985680046026e+06;5.729648936712139286e+06;1.054022812342724577e+07;6.370831990853023017e+05
0.000000000000000000e+00;-1.930489310619990807e+06;0.000000000000000000e+00;-1.910605416282740654e+06;0.000000000000000000e+00;-1.996001709337461507e+06;0.000000000000000000e+00;-1.989783582409286406e+06;0.000000000000000000e+00;-1.568297264130029362e+06;3.495706435853031464e+06;1.709494895295142662e+06;2.555919379068704322e+06;1.246178288896981394e+06;1.716849060821841995e+05;1.742748613908333471e+06;2.270807086389523465e+06;3.405311861201521009e+06;5.729816836772376671e+06;9.973844743115391582e+06;1.321346019084532280e+06
0.000000000000000000e+00;-1.895634338341824012e+06;0.000000000000000000e+00;-1.865189274554950418e+06;0.000000000000000000e+00;-1.993764660430435557e+06;0.000000000000000000e+00;-1.984068159448154503e+06;0.000000000000000000e+00;-1.368820369267721660e+06;2.856886292467721738e+06;1.046483659382050741e+06;2.333230230089983903e+06;9.484572819037842564e+05;5.751256568781151873e+04;1.748080162053329870e+06;2.297457020286979619e+06;3.453835366818186361e+06;5.711863342524778098e+06;9.350110763229122385e+06;2.055882705414743396e+06
0.000000000000000000e+00;-1.860672735100757331e+06;0.000000000000000000e+00;-1.819240134149210760e+06;0.000000000000000000e+00;-1.991352116765336134e+06;0.000000000000000000e+00;-1.977905927407247946e+06;0.000000000000000000e+00;-1.181818154003139120e+06;2.294802816361612640e+06;6.083055117506877286e+05;2.112261326277769636e+06;7.017846626939506968e+05;1.581433653055642390e+04;1.754972673112974968e+06;2.326045745519789401e+06;3.501104433163496200e+06;5.673592731960508041e+06;8.675448881514174864e+06;2.843907488314662129e+06
0.000000000000000000e+00;-1.825573281638497720e+06;0.000000000000000000e+00;-1.772719219238815131e+06;0.000000000000000000e+00;-1.988750152736793272e+06;0.000000000000000000e+00;-1.971262514569679508e+06;9.629522581494297832e+06;0.000000000000000000e+00;1.808526841626076726e+06;3.332752126248268760e+05;1.894786948529427871e+06;5.030625777745161322e+05;3.311828338938112211e+03;1.763465274728327058e+06;2.356479706390262116e+06;3.546311559867281467e+06;5.612885443510111421e+06;5.041545881864278018e+07;3.688741508947351016e+06
0.000000000000000000e+00;-1.790303976143931272e+06;0.000000000000000000e+00;-1.725589625111009693e+06;0.000000000000000000e+00;-1.985943745996445883e+06;0.000000000000000000e+00;-1.964101089652013266e+06;9.538097275565944612e+06;0.000000000000000000e+00;1.395626177339230664e+06;1.705437433404459734e+05;1.682671188388192095e+06;3.479422950647014077e+05;4.564049512716015897e+02;1.773593226132239681e+06;2.388634333726393059e+06;3.588550573584677652e+06;5.527774474825805984e+06;0.000000000000000000e+00;4.593795012468423694e+06
0.000000000000000000e+00;-1.754832111621286720e+06;0.000000000000000000e+00;-1.677816938436481869e+06;0.000000000000000000e+00;-1.982916695172898704e+06;0.000000000000000000e+00;-1.956382225329452194e+06;9.439987967146553099e+06;0.000000000000000000e+00;1.052214192593927030e+06;8.059863038018401130e+04;1.477824410896583460e+06;2.310937433758062834e+05;2.719005574870883279e+01;1.785386753588770749e+06;2.422349680636730511e+06;3.626815375329805538e+06;5.416533964999187738e+06;0.000000000000000000e+00;5.562543916348229162e+06
0.000000000000000000e+00;-1.719124376549511217e+06;0.000000000000000000e+00;-1.629369944823747268e+06;0.000000000000000000e+00;-1.979651532357011922e+06;0.000000000000000000e+00;-1.948063762293626089e+06;9.334774355356754735e+06;0.000000000000000000e+00;7.730830266043758020e+05;3.467873592749868840e+04;1.282149448326968355e+06;1.465582575694743718e+05;0.000000000000000000e+00;1.798869707496313145e+06;2.457425764199656900e+06;3.660001303471874446e+06;5.277778699676558375e+06;0.000000000000000000e+00;6.598499744463744573e+06
0.000000000000000000e+00;-1.683146982399584958e+06;0.000000000000000000e+00;-1.580221429539754288e+06;0.000000000000000000e+00;-1.976129430214376422e+06;0.000000000000000000e+00;-1.939100675881052390e+06;9.222023055923745036e+06;0.000000000000000000e+00;5.519210444392325589e+05;1.333250717685785639e+04;1.097478389253136935e+06;8.815176396192655375e+04;0.000000000000000000e+00;1.814058023068651091e+06;2.493617661458308809e+06;3.686909823207577690e+06;5.110572095512328669e+06;0.000000000000000000e+00;7.705171794475443661e+06
0.000000000000000000e+00;-1.646865821938212030e+06;0.000000000000000000e+00;-1.530349076310588047e+06;0.000000000000000000e+00;-1.972330103628564393e+06;0.000000000000000000e+00;-1.929444947788175661e+06;9.101289942969691008e+06;0.000000000000000000e+00;3.816053796106606605e+05;4.464969394938091682e+03;9.255018699871059507e+05;4.987395718972563191e+04;0.000000000000000000e+00;1.830957966417066986e+06;2.530630432357792743e+06;3.706257327142951079e+06;4.914538787762380205e+06;0.000000000000000000e+00;8.886020281204102561e+06
0.000000000000000000e+00;-1.610246662609870546e+06;0.000000000000000000e+00;-1.479736467663432239e+06;0.000000000000000000e+00;-1.968231705833052751e+06;0.000000000000000000e+00;-1.919045445946753258e+06;8.972123164078004658e+06;0.000000000000000000e+00;2.545509030125527643e+05;1.255838806123894983e+03;7.676939895687731914e+05;2.627350713813790207e+04;0.000000000000000000e+00;1.849564148341655266e+06;2.568113972028288525e+06;3.716688884722455870e+06;4.689976304178236052e+06;0.000000000000000000e+00;1.014439907715371624e+07
0.000000000000000000e+00;-1.573255379643037450e+06;0.000000000000000000e+00;-1.428374188222866505e+06;0.000000000000000000e+00;-1.963810719059046125e+06;0.000000000000000000e+00;-1.907847816281023668e+06;8.834066933455405757e+06;0.000000000000000000e+00;1.630881121153974091e+05;2.803531871822186190e+02;6.252372645401346963e+05;1.272285662204254913e+04;0.000000000000000000e+00;1.869857289394999389e+06;2.605657930669618770e+06;3.716797797553681768e+06;4.437958548809272237e+06;0.000000000000000000e+00;1.148348656007762067e+07
0.000000000000000000e+00;-1.535858233855137601e+06;0.000000000000000000e+00;-1.376261029609474121e+06;0.000000000000000000e+00;-1.959041839813660830e+06;0.000000000000000000e+00;-1.895794390815526247e+06;8.686666216199686751e+06;0.000000000000000000e+00;9.983594852371019078e+04;4.498528694705386499e+01;4.989532672104500234e+05;5.569867100557888079e+03;0.000000000000000000e+00;1.891801722041315865e+06;2.642786881669526454e+06;3.705151786908172071e+06;4.160422090250516310e+06;0.000000000000000000e+00;1.290620298622240126e+07
0.000000000000000000e+00;-1.498022199414311210e+06;0.000000000000000000e+00;-1.323405291976083769e+06;0.000000000000000000e+00;-1.953897859011424240e+06;0.000000000000000000e+00;-1.882824117459548404e+06;8.529472423369927332e+06;0.000000000000000000e+00;5.803316393271959532e+04;4.162724669924715570e+00;3.892455424636056996e+05;2.155785715156548576e+03;0.000000000000000000e+00;1.915342619280664250e+06;2.678955967679331545e+06;3.680326539416241460e+06;3.860224769896263722e+06;0.000000000000000000e+00;1.441511274945907481e+07
0.000000000000000000e+00;-1.459715347028698074e+06;0.000000000000000000e+00;-1.269826172622497194e+06;0.000000000000000000e+00;-1.948349537315625465e+06;9.344362588851708919e+06;0.000000000000000000e+00;8.362050241834281944e+06;0.000000000000000000e+00;3.179490350713017688e+04;7.929040377275199669e-02;2.960618152429416659e+05;7.149119676981264320e+02;0.000000000000000000e+00;1.940402944272557506e+06;2.713547309976228047e+06;3.640947145198991522e+06;2.243284532885664701e+07;0.000000000000000000e+00;1.601230987761738151e+07
0.000000000000000000e+00;-1.420907288143246900e+06;0.000000000000000000e+00;-1.215555226422972512e+06;0.000000000000000000e+00;-1.942365476209148765e+06;9.269358400502720848e+06;0.000000000000000000e+00;8.183985723586041480e+06;0.000000000000000000e+00;1.627010247941349189e+04;0.000000000000000000e+00;2.188821055401665508e+05;1.938019416542605029e+02;0.000000000000000000e+00;1.966880122661075089e+06;2.745867527789571788e+06;3.585737655966578051e+06;0.000000000000000000e+00;0.000000000000000000e+00;1.769928517920843512e+07
0.000000000000000000e+00;-1.381569685690025566e+06;0.000000000000000000e+00;-1.160637875867181225e+06;0.000000000000000000e+00;-1.935911985512036365e+06;9.188751483858225867e+06;0.000000000000000000e+00;7.994895754926920868e+06;0.000000000000000000e+00;7.689217735582362366e+03;0.000000000000000000e+00;1.567379150453077164e+05;3.971823071277076167e+01;0.000000000000000000e+00;1.994642448911787244e+06;2.775146779792503919e+06;3.513578546225258149e+06;0.000000000000000000e+00;0.000000000000000000e+00;1.947677361279400066e+07
0.000000000000000000e+00;-1.341676836711789714e+06;0.000000000000000000e+00;-1.105134940271330997e+06;0.000000000000000000e+00;-1.928952948300899006e+06;9.102168776436857879e+06;0.000000000000000000e+00;7.794439014847233891e+06;0.000000000000000000e+00;3.308398047007748573e+03;0.000000000000000000e+00;1.082650044515837944e+05;5.269322323189785884e+00;0.000000000000000000e+00;2.023525250505403150e+06;2.800539807031866163e+06;3.423571259911960457e+06;0.000000000000000000e+00;0.000000000000000000e+00;2.134458073974871263e+07
0.000000000000000000e+00;-1.301206331701681716e+06;0.000000000000000000e+00;-1.049124144130693749e+06;0.000000000000000000e+00;-1.921449684469782980e+06;9.009221475530344993e+06;0.000000000000000000e+00;7.582328511963636614e+06;0.000000000000000000e+00;1.271939115596675038e+03;0.000000000000000000e+00;7.178850892100579222e+04;2.828602368306940007e-01;0.000000000000000000e+00;2.053326849818589864e+06;2.821129521193075459e+06;3.315108257376592141e+06;0.000000000000000000e+00;0.000000000000000000e+00;2.330138757737445086e+07
0.000000000000000000e+00;-1.260139794705309905e+06;0.000000000000000000e+00;-9.927015537068323465e+05;0.000000000000000000e+00;-1.913360814510421362e+06;8.909506215600000694e+06;0.000000000000000000e+00;7.358345758024618961e+06;0.000000000000000000e+00;4.259640852263331681e+02;0.000000000000000000e+00;4.543459403703674616e+04;0.000000000000000000e+00;0.000000000000000000e+00;2.083804383503384190e+06;2.835933738581282552e+06;3.187946048313273583e+06;0.000000000000000000e+00;0.000000000000000000e+00;2.534453383757480234e+07
0.000000000000000000e+00;-1.218463707035242114e+06;0.000000000000000000e+00;-9.359828789352065651e+05;0.000000000000000000e+00;-1.904642125489797210e+06;8.802606713613487780e+06;0.000000000000000000e+00;7.122356590441085398e+06;0.000000000000000000e+00;1.198087110851769665e+02;0.000000000000000000e+00;2.725821895579528791e+04;0.000000000000000000e+00;0.000000000000000000e+00;2.114669563687687274e+06;2.843915700834420510e+06;3.042277631996339653e+06;0.000000000000000000e+00;0.000000000000000000e+00;2.746978046611060575e+07
0.000000000000000000e+00;-1.176170315761488397e+06;0.000000000000000000e+00;-8.791045649185181828e+05;0.000000000000000000e+00;-1.895246441673317691e+06;8.688095965754697099e+06;0.000000000000000000e+00;6.874328593450617976e+06;0.000000000000000000e+00;2.674607110493228390e+01;0.000000000000000000e+00;1.537282069124730151e+04;0.000000000000000000e+00;0.000000000000000000e+00;2.145584494841020554e+06;2.843999038159752730e+06;2.878799624795775395e+06;0.000000000000000000e+00;0.000000000000000000e+00;2.967105364177814871e+07
0.000000000000000000e+00;-1.133258625864668051e+06;0.000000000000000000e+00;-8.222245841553232167e+05;0.000000000000000000e+00;-1.885123502791883890e+06;8.565539088082004339e+06;0.000000000000000000e+00;6.614349984143800102e+06;0.000000000000000000e+00;4.291656875581246311e+00;0.000000000000000000e+00;8.065962398261662202e+03;0.000000000000000000e+00;0.000000000000000000e+00;2.176157695044103544e+06;2.835087807342723478e+06;2.698768233339796308e+06;0.000000000000000000e+00;0.000000000000000000e+00;3.194017400676871836e+07
0.000000000000000000e+00;-1.089735471963786054e+06;0.000000000000000000e+00;-7.655228280084687285e+05;0.000000000000000000e+00;-1.874219853590618353e+06;8.434496902613481507e+06;0.000000000000000000e+00;6.342649722512060776e+06;0.000000000000000000e+00;3.971295319703207483e-01;0.000000000000000000e+00;3.886124904446066921e+03;0.000000000000000000e+00;0.000000000000000000e+00;2.205940510824249126e+06;2.816092160058494192e+06;2.504037272314395756e+06;0.000000000000000000e+00;0.000000000000000000e+00;3.426657692696204036e+07
0.000000000000000000e+00;-1.045616661747300881e+06;0.000000000000000000e+00;-7.092009848072988680e+05;9.312393745180500671e+06;0.000000000000000000e+00;8.294530378490582108e+06;0.000000000000000000e+00;6.059618471178267151e+06;0.000000000000000000e+00;7.564411157795895325e-03;0.000000000000000000e+00;1.690231463868974288e+03;0.000000000000000000e+00;0.000000000000000000e+00;2.234424160506111570e+06;2.785960050275475252e+06;1.455166063530297019e+07;0.000000000000000000e+00;0.000000000000000000e+00;3.663703205902403593e+07
0.000000000000000000e+00;-1.000928178537178668e+06;0.000000000000000000e+00;-6.534817838017893955e+05;9.249200402038933709e+06;0.000000000000000000e+00;8.145206044653184712e+06;0.000000000000000000e+00;5.765829868708522059e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.486404821863178540e+02;0.000000000000000000e+00;0.000000000000000000e+00;2.261037691543309018e+06;2.743715154850273393e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.903537344102945179e+07
0.000000000000000000e+00;-9.557074247063124785e+05;0.000000000000000000e+00;-5.986074807047838112e+05;9.181201642337806523e+06;0.000000000000000000e+00;7.986102494982513599e+06;0.000000000000000000e+00;5.462061390115951188e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.126501864339878125e+02;0.000000000000000000e+00;0.000000000000000000e+00;2.285147191251080949e+06;2.688500841380261816e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.144225469740803540e+07
0.000000000000000000e+00;-9.100044808812909760e+05;0.000000000000000000e+00;-5.448374638771786122e+05;9.108062754987439141e+06;0.000000000000000000e+00;7.816818108022606932e+06;0.000000000000000000e+00;5.149313851545178331e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.672168479295824284e+01;0.000000000000000000e+00;0.000000000000000000e+00;2.306056645589107182e+06;2.619629557644872926e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.383494767263854295e+07
0.000000000000000000e+00;-8.638833479695088463e+05;0.000000000000000000e+00;-4.924448727242811001e+05;9.029432066131796688e+06;0.000000000000000000e+00;7.636980099781158380e+06;0.000000000000000000e+00;4.828828378901488148e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.134204484419331216e+01;0.000000000000000000e+00;0.000000000000000000e+00;2.323010893856893294e+06;2.536636429772935808e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.618720671731789410e+07
0.000000000000000000e+00;-8.174231300923710223e+05;0.000000000000000000e+00;-4.417121441288223723e+05;8.944941355168353766e+06;0.000000000000000000e+00;7.446255018021624535e+06;0.000000000000000000e+00;4.502099412922427058e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.440095723082704948e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.335201173675484490e+06;2.439335145182103384e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.846922467737834156e+07
0.000000000000000000e+00;-7.707191066188612022e+05;0.000000000000000000e+00;-3.929254412251802860e+05;8.854206591617420316e+06;0.000000000000000000e+00;7.244360767829046585e+06;0.000000000000000000e+00;4.170882082684682682e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.794026105675991800e-02;0.000000000000000000e+00;0.000000000000000000e+00;2.341773784088830929e+06;2.327873382002980914e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.064770998712065816e+07
0.000000000000000000e+00;-7.238836309370846720e+05;0.000000000000000000e+00;-3.463679735851206933e+05;8.756829057958899066e+06;0.000000000000000000e+00;7.031080228642646223e+06;0.000000000000000000e+00;3.837192070240754634e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.341842406785221770e+06;2.202784173344741110e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.268611659796846658e+07
0.000000000000000000e+00;-6.770467828013801482e+05;0.000000000000000000e+00;-3.023122901182258502e+05;8.652396932255396619e+06;0.000000000000000000e+00;6.806276479640020989e+06;0.000000000000000000e+00;3.503295944218064658e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.334504606053238269e+06;2.065028736533957534e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.454505909375485778e+07
0.000000000000000000e+00;-6.303566906803153688e+05;0.000000000000000000e+00;-2.610117153875466902e+05;8.540487413472793996e+06;0.000000000000000000e+00;6.569909590292435139e+06;0.000000000000000000e+00;3.171689902313211001e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.318862964914242271e+06;1.916025563366810093e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.618294342081791162e+07
0.000000000000000000e+00;-5.839794313820305979e+05;1.113456020601052325e+06;0.000000000000000000e+00;8.420669481654483825e+06;0.000000000000000000e+00;6.322054852894285694e+06;0.000000000000000000e+00;2.845064982849471737e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.294051194041970186e+06;1.113456020601052418e+07;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.755683828534922004e+07
0.000000000000000000e+00;-5.380984075011911336e+05;9.376900103259771131e+05;0.000000000000000000e+00;8.292507394157363102e+06;0.000000000000000000e+00;6.062922230763042346e+06;0.000000000000000000e+00;2.526257141269954853e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.259265356828410644e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.862360254959841073e+07
0.000000000000000000e+00;-4.929131003646228928e+05;7.784630754508810351e+05;0.000000000000000000e+00;8.155565027533924207e+06;0.000000000000000000e+00;5.792876666850303300e+06;0.000000000000000000e+00;2.218181196978225838e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.213800073960638605e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.934126918692322820e+07
0.000000000000000000e+00;-4.486370988854101161e+05;6.362034485041609732e+05;0.000000000000000000e+00;8.009411181693831459e+06;0.000000000000000000e+00;5.512458740795223974e+06;0.000000000000000000e+00;1.923748590137222316e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.157089192312228028e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.967066624766696990e+07
0.000000000000000000e+00;-4.054953150391655508e+05;5.110324023940178449e+05;0.000000000000000000e+00;7.853625967842664570e+06;0.000000000000000000e+00;5.222404977589940652e+06;0.000000000000000000e+00;1.645770177547800355e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.088749919438207755e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.957723027053640783e+07
0.000000000000000000e+00;-3.637203166504013934e+05;4.027430200454323203e+05;0.000000000000000000e+00;7.687808403271778487e+06;0.000000000000000000e+00;4.923666899975980632e+06;0.000000000000000000e+00;1.386846935264749220e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.008628839426545892e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.903293910190015286e+07
0.000000000000000000e+00;-3.235477398618704756e+05;3.107936739333597943e+05;0.000000000000000000e+00;7.511585332972733304e+06;0.000000000000000000e+00;4.617427684848744422e+06;0.000000000000000000e+00;1.149253359990678960e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.916847555310211610e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.801826190227162838e+07
0.000000000000000000e+00;-2.852107887556662317e+05;2.343188455411167815e+05;0.000000000000000000e+00;7.324621788559944369e+06;0.000000000000000000e+00;4.305115041415363550e+06;0.000000000000000000e+00;9.348204308389957296e+05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.813844984093935695e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.652399835055031627e+07
0.000000000000000000e+00;-2.489338890737875190e+05;1.721587900794252055e+05;0.000000000000000000e+00;7.126632877041557804e+06;0.000000000000000000e+00;3.988408691837986466e+06;0.000000000000000000e+00;7.448269730906120967e+05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.700412623759011272e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.455286197227398306e+07
0.000000000000000000e+00;-2.149256365986072924e+05;1.229079619654569397e+05;0.000000000000000000e+00;6.917397263151184656e+06;0.000000000000000000e+00;3.669240627315513790e+06;0.000000000000000000e+00;5.799098222661943873e+05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.577718507134353044e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.212065980059655011e+07
9.168563322796012508e+05;0.000000000000000000e+00;8.498016148424807761e+04;0.000000000000000000e+00;6.696772266461554915e+06;0.000000000000000000e+00;3.349786166394514497e+06;0.000000000000000000e+00;4.400039030468571000e+05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;9.168563322796013206e+06;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.925693698506124318e+07
7.721248147893701680e+05;0.000000000000000000e+00;5.668624710175230575e+04;0.000000000000000000e+00;6.464710535272798501e+06;0.000000000000000000e+00;3.032443799357295036e+06;0.000000000000000000e+00;3.243227599098360515e+05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.600499243319234252e+07
6.410121163004816044e+05;0.000000000000000000e+00;3.631828806466974493e+04;0.000000000000000000e+00;6.221278180057400838e+06;0.000000000000000000e+00;2.719801913059602492e+06;0.000000000000000000e+00;2.313878015120092314e+05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.242122712326309085e+07
5.238708575703648385e+05;0.000000000000000000e+00;2.223258759122838092e+04;0.000000000000000000e+00;5.966674146840900183e+06;0.000000000000000000e+00;2.414590811095046345e+06;0.000000000000000000e+00;1.591103216235992149e+05;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.857385089039466530e+07
